Car ID,Model,Color,Temperature,RPM,Factory,Usage,Fuel consumption,Membership,Failure A,Failure B,Failure C,Failure D,Failure E
57b2e859-d4b5-404d-a905-e7dd2ebe8d9f,"Model 5, 2016",White,125.4 °C,1915,"Berlin, Germany",Low,682.8,Normal,0,0,0,0,0
9f6046c1-cd28-4d67-bdc8-d37c49ac27ef,"Model 3, 2016",White,125.4 °C,1451,"Shang Hai, China",Medium,687.0,Normal,0,0,0,0,0
ac08e74b-5554-430c-96d9-5e1b35c62b9e,"Model 5, 2016",White,124.3 °C,1624,"Berlin, Germany",High,723.9,Normal,0,0,0,0,0
94a1d246-00fa-46c2-9853-542bc0951b13,"Model 3, 2016",White,125.4 °C,1781,"Shang Hai, China",High,614.4,None,0,0,0,0,0
371c68de-3121-4c2d-a230-b045fabb81c8,"Model 3, 2016",White,125.4 °C,1345,"Shang Hai, China",Low,682.9,None,0,0,0,0,0
26be9459-cc93-4fa7-87f6-1b17d61fa12b,"Model 3, 2016",Black,257.7 °F,1418,"New York, U.S",High,689.3,Premium,0,0,0,0,0
b081f71b-0795-4ac3-ba03-56ab56d07ec8,"Model 3, 2016",White,259.7 °F,1718,"New York, U.S",Low,689.2,Normal,0,0,0,0,0
736be32b-baa7-4fca-a69a-85e342bd94ba,"Model 5, 2015",Grey,126.5 °C,1631,"Berlin, Germany",High,697.0,Normal,0,0,0,0,0
e9855665-093f-4986-abf3-9ec209f2cdb8,"Model 3, 2015",White,126.5 °C,1513,"Shang Hai, China",Medium,659.5,Normal,0,0,0,0,0
a618841e-3f0e-4df2-936a-1abd39aa6002,"Model 3, 2015",Black,126.5 °C,1316,"Shang Hai, China",Low,684.2,Normal,0,0,0,0,0
c3f85359-2a0d-4e18-86a5-efdeff895ee0,"Model 5, 2015",Blue,126.5 °C,1474,"Shang Hai, China",Medium,664.6,None,0,0,0,0,0
9830e363-a4ad-4046-92e6-e1ae92a503e0,"Model 3, 2015",White,127.7 °C,1619,"Shang Hai, China",Medium,724.2,Normal,0,0,0,1,0
21e8a2ac-d421-4066-803e-d39c4a2db49b,"Model 3, 2015",Black,126.5 °C,1702,"Shang Hai, China",Medium,625.7,Normal,0,0,0,0,0
ed19ee79-67dc-4241-be95-1bf9ba7613dd,"Model 5, 2015",Blue,126.5 °C,1540,"Shang Hai, China",Low,681.7,None,0,0,0,0,0
843cca8d-6037-4288-9733-ffb29ec65f28,"Model 5, 2015",White,259.7 °F,1546,"New York, U.S",Low,670.7,Premium,0,0,0,0,0
3b199f92-78bb-4572-a87c-12dbadc650ec,"Model 3, 2014",Black,126.5 °C,1348,"Shang Hai, China",Low,665.1,Normal,0,0,0,0,0
e10a750d-1da5-482d-9d34-ba5fc39b5124,"Model 7, 2014",White,259.7 °F,1520,"New York, U.S",High,837.2,Normal,0,0,0,0,0
f205e249-a4be-4261-a846-09a12ce81638,"Model 5, 2014",White,261.8 °F,1527,"New York, U.S",Low,669.3,Normal,0,0,0,0,0
03cee4ab-d59c-42f0-bc27-33525b483ecd,"Model 5, 2014",Red,127.7 °C,1406,"Shang Hai, China",High,668.2,Normal,0,0,0,0,0
20e0541e-5d5b-4e2c-ab0a-28492348c1b7,"Model 3, 2014",Blue,259.7 °F,1462,"New York, U.S",High,723.8,None,0,0,0,0,1
26c26898-1884-40de-ae6c-3c937747b761,"Model 5, 2014",White,261.8 °F,1684,"New York, U.S",Low,728.2,Normal,0,0,0,0,0
dcdc40c0-3be9-401c-9993-21a6c72511a4,"Model 7, 2014",White,261.8 °F,1655,"New York, U.S",High,782.4,Premium,0,0,0,0,0
b7337445-b70e-4a7b-aa6b-fd99f876626b,"Model 7, 2013",Black,127.7 °C,1748,"Shang Hai, China",High,846.8,Normal,0,0,0,0,0
fa30115c-853f-4f2e-a666-5d981f73d1bd,"Model 3, 2013",Black,127.7 °C,1372,"Berlin, Germany",Low,665.0,Normal,0,0,0,0,0
e463e566-4782-408b-91dd-07444970e897,"Model 3, 2013",Black,126.5 °C,1481,"Berlin, Germany",High,639.2,Normal,0,0,0,0,0
c5481bed-d85a-4771-93e8-e9ac2b3f3341,"Model 3, 2013",White,259.7 °F,1512,"New York, U.S",Low,687.4,None,0,0,0,0,0
13c26911-b82b-4c48-afe6-b9f827a67376,"Model 3, 2013",Black,126.5 °C,1632,"Shang Hai, China",Low,668.1,Normal,0,0,0,0,0
be0aadf6-8289-4bdc-89b7-162e487e22f5,"Model 3, 2013",White,126.5 °C,1525,"Berlin, Germany",High,625.0,Premium,0,0,0,0,0
7db347d2-8396-4109-89aa-1e2be058c70a,"Model 5, 2012",White,126.5 °C,1756,"Berlin, Germany",Medium,770.0,None,1,0,0,0,0
341f3792-7111-4b8d-beec-a6148f023530,"Model 3, 2012",White,126.5 °C,1922,"Shang Hai, China",High,632.5,Normal,0,0,0,0,0
4aa337e4-fbec-4d2b-bcd3-7fa9c3e40c7c,"Model 5, 2012",White,127.7 °C,1448,"Shang Hai, China",Medium,725.9,None,0,0,0,0,0
b93d70cf-dd67-4d59-a40a-a215177c11fd,"Model 7, 2012",Black,127.7 °C,1447,"Shang Hai, China",Medium,808.6,Premium,0,0,0,0,0
47f47797-2b66-4ebe-a945-dcc6c833e30f,"Model 5, 2012",White,127.7 °C,1597,"Shang Hai, China",Low,687.9,Normal,0,0,0,0,0
9f6f96e4-be4e-4f54-8333-8908bb9e128f,"Model 5, 2012",White,126.5 °C,1642,"Shang Hai, China",Low,666.6,Premium,0,0,0,0,0
9f7e1a1e-1f7b-4e13-8a17-ba45850649cf,"Model 7, 2012",Grey,127.7 °C,1525,"Shang Hai, China",Medium,811.4,None,0,0,0,0,0
3ea73054-30c5-470d-abba-0d6776762233,"Model 7, 2011",White,125.4 °C,1460,"Berlin, Germany",Medium,834.2,None,1,0,0,0,0
d129d515-8db6-47ab-9006-6f748e811823,"Model 3, 2011",White,125.4 °C,2168,"Berlin, Germany",Low,628.3,Normal,0,0,0,0,0
0b0bfe7d-738b-4006-ab82-120364555bd6,"Model 3, 2011",White,125.4 °C,1388,"Shang Hai, China",Medium,620.5,Normal,0,0,0,0,0
bb64ecb7-1ff6-4423-abf9-7cc0e8eb0fab,"Model 5, 2011",White,125.4 °C,1630,"Shang Hai, China",High,701.1,Normal,0,0,0,0,0
4c146642-9917-4968-8747-c13ff2afa864,"Model 3, 2011",Blue,125.4 °C,1616,"Shang Hai, China",High,651.8,Premium,0,0,0,0,1
15074f87-e5f3-4634-a9d2-f4a5e4e387af,"Model 3, 2022",White,257.7 °F,2232,"New York, U.S",Low,649.9,Normal,0,0,0,0,0
d3e60b30-48d7-45da-9f3b-e4f686a7058b,"Model 7, 2022",White,125.4 °C,1480,"Shang Hai, China",High,840.7,Premium,0,0,0,0,0
af791e6d-8009-4de8-be7b-3dfb98aeb00c,"Model 3, 2022",White,125.4 °C,1363,"Shang Hai, China",Medium,715.7,,0,0,0,0,1
f54645f0-bf86-4d7e-8d60-00239fd9e27c,"Model 7, 2022",Black,125.4 °C,1436,"Shang Hai, China",High,811.2,Premium,0,0,0,0,0
2e349e26-49b2-4d02-bed8-e3b42c735ccb,"Model 5, 2021",White,257.7 °F,1607,"New York, U.S",High,707.3,Premium,0,0,0,0,0
77ab0fd4-c6a1-42f5-b252-7ee3d2a6c7c9,"Model 5, 2021",Grey,125.4 °C,1459,"Berlin, Germany",Medium,655.7,Premium,0,0,0,0,0
6da75161-1c8a-4fde-ad0f-6c9398ec0ae5,"Model 3, 2021",Blue,255.8 °F,1481,"New York, U.S",High,617.6,Premium,0,0,0,0,0
f82b3122-f67e-4be4-b64b-a6213fecdda5,"Model 5, 2021",Grey,124.3 °C,1606,"Shang Hai, China",Medium,685.9,Premium,0,0,0,0,0
77dd8854-3e62-4958-acb5-dab9e3cdcda6,"Model 3, 2021",White,124.3 °C,1681,"Shang Hai, China",Low,650.0,Normal,0,0,0,0,0
7f73b593-4f9e-4788-a4b9-14dce4cff6b3,"Model 3, 2021",Black,255.8 °F,1511,"New York, U.S",Low,618.4,Normal,0,0,0,0,0
466df12f-8c53-4501-bd4c-4eb30a566485,"Model 5, 2021",Blue,124.3 °C,1593,"Shang Hai, China",Medium,699.6,Normal,0,0,0,0,0
fa95ed5c-bbaf-4dcf-975f-bbf01b4b21af,"Model 5, 2020",White,124.3 °C,1532,"Berlin, Germany",Low,722.0,Normal,0,0,0,0,0
3790031a-bf7d-4673-b8f9-4921f50cf1ee,"Model 7, 2020",White,124.3 °C,1386,"Berlin, Germany",High,835.3,Normal,0,0,0,0,0
ba23d1c4-0a4b-4ce8-b960-dd00bfbd3bcd,"Model 7, 2020",White,123.4 °C,1769,"Shang Hai, China",Low,851.6,Premium,0,0,0,0,0
194a64bb-c0d8-4e94-9665-2d978a587e9e,"Model 5, 2020",White,123.4 °C,1561,"Berlin, Germany",High,707.5,Premium,0,0,0,0,0
e6d7a7ff-d4a1-4c33-8b0b-67452c4146bc,"Model 3, 2020",White,122.5 °C,1457,"Berlin, Germany",Medium,693.3,,0,0,0,1,0
4e1d42a5-5e8c-4163-8850-4e3c36926671,"Model 3, 2020",Blue,252.5 °F,1506,"New York, U.S",Low,659.0,Normal,0,0,0,0,0
5b065110-fdd5-4f29-96e7-0c87f0f6607d,"Model 3, 2019",White,123.4 °C,1337,"Berlin, Germany",High,611.8,,0,0,0,0,1
d09c6e1e-f500-4800-9908-09f34f1a2502,"Model 3, 2019",White,123.4 °C,1287,"Berlin, Germany",Medium,658.6,Normal,0,0,0,0,0
fc3accc6-738b-4563-9963-4dc023e7d10f,"Model 5, 2019",White,123.4 °C,1615,"Shang Hai, China",High,738.2,,1,0,0,0,0
26adfeae-9cde-447f-a801-807aedf0cf09,"Model 5, 2019",White,123.4 °C,1972,"Shang Hai, China",High,676.0,Normal,0,0,0,0,0
901fc121-82b2-4bed-848d-00bb71cf40d2,"Model 7, 2019",White,123.4 °C,1522,"Shang Hai, China",Medium,844.8,Normal,0,0,0,0,0
5ba578cc-911a-46bc-aacd-578bc1f8e75b,"Model 3, 2019",White,254.1 °F,1680,"New York, U.S",Low,633.2,Normal,0,0,0,0,0
de9173f4-83f7-409e-806a-460ca044ec6a,"Model 3, 2019",Black,123.4 °C,1502,"Shang Hai, China",Medium,679.4,Normal,0,0,0,0,0
d9281b34-6da7-407c-9274-ad5335a2aa8c,"Model 5, 2018",White,124.3 °C,1543,"Shang Hai, China",High,735.5,Normal,0,0,0,0,0
6f33f7c0-3ef9-4b26-b3fe-aa20ca29f85a,"Model 3, 2018",White,124.3 °C,1584,"Shang Hai, China",Medium,638.3,Normal,0,0,0,0,0
aea07ed8-067a-4145-97d7-6e4d1976d305,"Model 3, 2018",White,124.3 °C,1340,"Shang Hai, China",High,673.7,Premium,0,0,0,0,0
e5fdaa07-af1f-43c0-884b-4cf63b8f9638,"Model 3, 2018",Blue,123.4 °C,1663,"Berlin, Germany",Low,621.8,Premium,0,0,0,0,0
9181a0a9-2d87-48d0-9e65-8f8f4211c681,"Model 5, 2018",Red,122.5 °C,1693,"Shang Hai, China",Low,665.4,Premium,0,0,0,0,0
83df545a-087a-45e9-bb20-80f18df7dfe2,"Model 3, 2018",White,252.5 °F,1418,"Newton, China",Medium,706.2,,0,1,0,0,0
0bfef459-d5c7-4a72-ac90-0636829c912f,"Model 7, 2018",White,254.1 °F,1554,"New York, U.S",Low,760.6,Premium,0,0,0,0,0
bcfb981e-6ace-42b1-a1aa-597f176cc33a,"Model 3, 2018",White,123.4 °C,-1580,"Berlin, Germany",Low,684.5,,0,0,0,0,1
630f8ea6-e60f-465f-9152-1f6fa7bba268,"Model 3, 2017",White,123.4 °C,1479,"Berlin, Germany",Low,668.5,Premium,0,0,0,0,0
ee8ad296-b765-4344-b61b-34685a08072d,"Model 3, 2017",Blue,124.3 °C,1284,"Berlin, Germany",High,660.5,Normal,0,0,1,0,0
4a8e8aaa-ac87-45d1-8f86-6d238bdca470,"Model 3, 2017",Grey,123.4 °C,1540,"Berlin, Germany",Medium,622.7,Normal,0,0,0,0,0
3e18ac53-7d73-4e63-81a8-77965f393139,"Model 5, 2017",Blue,255.8 °F,1606,"Newton, China",Medium,650.6,Premium,0,1,0,0,0
401d56ae-9596-401a-8333-5c97cc78ba0f,"Model 3, 2017",Blue,125.4 °C,1286,"Shang Hai, China",Medium,635.7,Premium,0,0,0,0,0
566686a8-92b6-400e-bc32-7c69998e2748,"Model 3, 2017",White,257.7 °F,1502,"New York, U.S",Medium,636.4,Normal,0,0,0,0,0
78e36ac7-396f-4908-97f7-2a1999e55957,"Model 5, 2017",Blue,125.4 °C,1699,"Shang Hai, China",High,693.4,Normal,0,0,0,0,0
2e249dd8-51b5-4bb3-87a4-4094804ae95e,"Model 3, 2017",Blue,124.3 °C,1602,"Shang Hai, China",Low,617.8,Premium,0,0,0,0,0
fdeea1db-aea6-4417-9430-616d19f4bf2c,"Model 7, 2016",Red,125.4 °C,1436,"Shang Hai, China",Medium,784.3,Normal,0,0,0,0,0
7b30d392-e5b5-4d73-9d9e-9e12f2427fa7,"Model 5, 2016",Red,125.4 °C,1765,"Shang Hai, China",Low,669.7,None,0,0,0,0,0
17331aeb-308e-45b0-aca2-9b0b357c45ff,"Model 3, 2016",White,125.4 °C,1418,"Shang Hai, China",Medium,612.0,None,0,0,0,0,0
537fa05e-e01d-4528-a53f-a137d32934f6,"Model 5, 2016",Red,126.5 °C,1669,"Shang Hai, China",High,691.8,Premium,0,0,0,1,0
b11b48a1-af15-4998-a3a8-d83b11c5bdcf,"Model 3, 2016",White,126.5 °C,1395,"Shang Hai, China",Medium,681.1,Normal,0,0,0,0,0
c4823c9d-11ae-4f08-9af3-d07d99d8fbee,"Model 5, 2016",White,127.7 °C,1500,"Shang Hai, China",Medium,735.0,Premium,0,0,0,0,0
2feae38f-214d-4b4b-b8c8-692e59443633,"Model 5, 2016",White,127.7 °C,1555,"Shang Hai, China",Low,701.1,Premium,0,0,0,0,0
9ab94563-9dd1-4389-b3da-171d5d2aae58,"Model 5, 2015",White,127.7 °C,1919,"Shang Hai, China",Medium,715.0,Normal,0,0,0,0,0
ace92de0-7c78-484b-92dd-06c5ee766c10,"Model 3, 2015",White,127.7 °C,1596,"Shang Hai, China",High,656.2,Premium,0,0,0,0,0
cf052cb8-fd94-450f-9d6f-71d92042f571,"Model 5, 2015",White,127.7 °C,1374,"Shang Hai, China",Low,705.4,Normal,0,0,0,0,0
16620677-c05e-46ca-8aae-d8639c824298,"Model 3, 2015",White,259.7 °F,1670,"New York, U.S",Medium,641.2,Normal,0,0,0,0,0
e1218f77-d620-4db4-a099-fa27dc75ad03,"Model 3, 2015",White,126.5 °C,1702,"Shang Hai, China",High,683.4,Normal,0,0,1,0,0
ecdf76cb-e5ce-4f3f-b90f-199ea3b1f227,"Model 5, 2015",White,127.7 °C,1366,"Berlin, Germany",Medium,696.9,Premium,0,1,0,0,0
af89d18e-122a-4b7a-9ae4-6504cd5fcf26,"Model 5, 2015",Red,127.7 °C,2344,"Shang Hai, China",Low,677.9,Normal,0,0,0,0,0
b3b2086e-aaef-4136-81db-75a68f863484,"Model 5, 2015",White,127.7 °C,-1768,"Berlin, Germany",High,669.2,Premium,0,0,0,0,0
53e6556e-97b1-481d-8c11-044494f9214f,"Model 3, 2014",Grey,127.7 °C,1523,"Berlin, Germany",High,648.2,Normal,1,0,0,0,0
d76d712d-1f49-43b4-ba9e-325e18bdd3fa,"Model 3, 2014",White,127.7 °C,1735,"Shang Hai, China",Medium,668.9,Normal,0,0,0,0,0
ff051745-97ad-42c7-a82e-1391fe34acea,"Model 3, 2014",White,128.9 °C,1339,"Shang Hai, China",Low,602.1,None,0,0,0,0,0
37ef788e-7925-4864-a70d-4cfd6d88e2c5,"Model 3, 2014",White,128.9 °C,1800,"Shang Hai, China",High,696.5,Premium,0,0,1,0,0
53f6dec6-c2cc-4a1e-9e85-c4f4202873f2,"Model 5, 2014",Black,266.5 °F,-1456,"New York, U.S",High,727.5,Normal,0,0,0,0,0
6d881251-366a-4bcc-85ef-724e0112ea22,"Model 3, 2014",White,128.9 °C,1789,"Berlin, Germany",Low,662.9,None,0,0,0,0,0
d8d84b54-b8f4-4dea-9a16-0e3d61772d2e,"Model 3, 2014",Red,264.1 °F,1602,"New York, U.S",Low,660.8,Premium,0,0,0,0,0
28f509df-d837-43bb-b5e9-e01b2bc442e1,"Model 5, 2014",White,261.8 °F,1364,"New York, U.S",High,659.9,Premium,0,0,0,0,0
3711aa0d-ca2d-4fc6-ade6-80327b8edda0,"Model 3, 2014",Grey,127.7 °C,-1793,"Shang Hai, China",High,631.7,Premium,0,0,0,0,0
b32cdb84-a1e5-48ed-ac32-169c378c0cfe,"Model 3, 2013",Blue,264.1 °F,1426,"New York, U.S",High,612.1,Premium,0,0,0,0,0
eb2ecd0b-f0b5-4712-b1bf-20a290085346,"Model 5, 2013",White,128.9 °C,1485,"Shang Hai, China",Medium,697.1,Normal,0,0,0,0,0
4b1675ac-ff5e-4cb4-86a9-93d827bfc9b2,"Model 3, 2013",White,264.1 °F,1528,"Newton, China",High,654.8,Normal,1,0,0,0,0
ab7a8ec8-b23c-4c06-9346-ef751e9e7f59,"Model 3, 2013",White,127.7 °C,1565,"Shang Hai, China",High,636.2,Normal,0,0,0,0,0
6bd2e3f0-6ee1-4bfe-8867-2c7b96fb0450,"Model 3, 2013",White,127.7 °C,1838,"Shang Hai, China",Medium,691.5,Premium,0,0,0,0,0
d7043c72-902f-4bbe-bf08-788fa87ea5a3,"Model 7, 2013",Grey,261.8 °F,1811,"New York, U.S",High,799.9,None,0,0,0,0,0
a27872b5-9cde-4afa-9612-a442f120abf6,"Model 3, 2013",Black,261.8 °F,1461,"New York, U.S",Low,680.3,None,0,0,0,0,0
602cbff8-ba32-432f-8094-cf2b9825b58e,"Model 3, 2012",Black,127.7 °C,1414,"Shang Hai, China",Medium,628.6,None,0,0,0,0,0
ba163135-8e72-43d7-9a00-3c6c91446348,"Model 3, 2012",White,259.7 °F,1426,"New York, U.S",Medium,618.0,Normal,0,0,0,0,0
f0e97b45-950d-4c28-b5b0-e4ddfa19f211,"Model 3, 2012",White,126.5 °C,1359,"Berlin, Germany",Medium,647.2,Premium,1,0,0,0,0
6c6b5161-61f4-4478-bc8a-555692641395,"Model 3, 2012",White,259.7 °F,1540,"New York, U.S",Medium,636.3,Normal,0,0,0,0,0
7d476ff0-3e55-4e38-b250-103783d0d22b,"Model 3, 2012",White,257.7 °F,1429,"New York, U.S",Low,646.7,Premium,0,0,0,0,0
df024c84-91aa-493a-9e27-5842d43b997f,"Model 5, 2012",White,126.5 °C,1612,"Berlin, Germany",Medium,655.2,Premium,0,0,0,0,0
72d37d7a-b6d2-41db-b7cf-78b68d7e3f1c,"Model 5, 2012",White,126.5 °C,1685,"Shang Hai, China",Low,711.0,None,0,0,0,0,0
c36fdc48-2011-4715-b105-00f0ab38a8ab,"Model 5, 2012",White,259.7 °F,1558,"New York, U.S",Medium,744.6,Premium,0,0,0,0,0
159105f9-d19f-4420-ba0f-dfc1ab1cff76,"Model 3, 2012",White,126.5 °C,1811,"Berlin, Germany",Low,609.1,Normal,0,0,0,0,0
d39f24ea-2f9d-4521-83bb-a134cb73092b,"Model 3, 2011",White,127.7 °C,1869,"Berlin, Germany",Low,675.3,None,0,0,0,0,0
0865e844-d725-4623-96e2-8f18b00df259,"Model 3, 2011",White,127.7 °C,1256,"Shang Hai, China",High,646.4,Premium,1,0,0,0,0
0ff92369-b732-4692-8777-e7e59f3fc85d,"Model 5, 2011",White,127.7 °C,1789,"Shang Hai, China",Medium,657.4,None,0,0,0,0,0
befb3315-a79a-41e7-ad2e-69b4cd3b7928,"Model 3, 2022",White,126.5 °C,1502,"Shang Hai, China",Medium,671.4,Premium,0,0,0,0,0
5c7c33b7-fb9e-4ae1-84c4-f5d1a4c6cd0f,"Model 5, 2022",White,259.7 °F,1303,"New York, U.S",High,744.8,Premium,0,0,0,0,0
3317c813-a027-4ba8-ae13-31e7ec62b008,"Model 3, 2022",White,127.7 °C,2497,"Berlin, Germany",Medium,689.9,,0,0,0,0,1
7b350b50-8387-42e9-a09a-d22bc9ba19c2,"Model 3, 2022",Red,264.1 °F,1499,"New York, U.S",Medium,674.2,Premium,0,0,0,0,0
b1a4b314-2911-408a-b2fa-a771cc4214ae,"Model 3, 2022",Black,128.9 °C,1393,"Shang Hai, China",Medium,678.3,Premium,0,0,0,0,0
26f644e7-6248-4b7f-a457-849097d1355e,"Model 5, 2021",White,128.9 °C,1475,"Berlin, Germany",Low,729.6,Normal,0,0,0,0,0
b3f825c7-988a-421d-bd8f-47afb92cc6c1,"Model 3, 2021",White,127.7 °C,1573,"Shang Hai, China",High,642.6,Normal,0,0,0,0,0
774f1c4c-d35e-43ad-9af7-2f61c416d77d,"Model 3, 2021",Black,127.7 °C,1819,"Shang Hai, China",Medium,644.1,Normal,0,0,0,0,0
739eee7f-2e24-42e9-9b21-130ae1232f53,"Model 5, 2021",Blue,124.3 °C,1642,"Shang Hai, China",Low,654.3,Normal,0,0,0,0,0
fdf23eba-1e4c-4f29-a710-2b5781388007,"Model 3, 2021",White,125.4 °C,1540,"Shang Hai, China",Medium,669.8,Premium,0,0,0,0,0
d54158fb-833e-4cf8-a7ce-0f1d03ee7f8a,"Model 5, 2021",Black,257.7 °F,1400,"New York, U.S",Low,738.4,Normal,0,0,0,0,0
34fa88c9-aa4d-4815-9c5b-2827189af074,"Model 5, 2021",Red,125.4 °C,2659,"Shang Hai, China",High,775.8,,0,0,0,0,1
16b504ad-aa58-4622-b4ad-adb36fd6d142,"Model 5, 2021",Blue,125.4 °C,1825,"Shang Hai, China",Low,742.7,Premium,0,0,0,0,0
0f67c535-b3bb-46e0-9f1c-f8adad58dbc7,"Model 5, 2020",White,126.5 °C,1532,"Shang Hai, China",High,692.9,Premium,0,0,0,0,0
144a6d29-9206-4150-8b9a-9187fd7ba7e0,"Model 3, 2020",Black,126.5 °C,1832,"Berlin, Germany",Low,669.9,Premium,0,0,0,0,0
093c3f61-0afd-4978-acea-08ba289907ea,"Model 5, 2020",Blue,125.4 °C,2174,"Shang Hai, China",Low,685.1,Premium,0,0,0,0,0
f38f9d7d-1b95-407b-81e2-d7fc9496105c,"Model 3, 2020",Grey,259.7 °F,1627,"New York, U.S",Medium,705.6,Normal,0,0,1,0,0
a8b4ba7a-705b-4f28-af20-1c836394c92f,"Model 3, 2020",White,126.5 °C,1437,"Berlin, Germany",High,616.3,Normal,0,0,0,0,0
e28240c2-d57a-499b-85d0-5561a49c7810,"Model 3, 2020",White,126.5 °C,1364,"Shang Hai, China",Medium,604.3,Normal,0,0,0,0,0
d959d035-8d6f-42d4-9c59-ad778bd84354,"Model 5, 2020",Blue,259.7 °F,1444,"New York, U.S",High,666.1,Premium,0,0,0,0,0
f246361b-099c-41cb-aa92-9b5ae7409b29,"Model 5, 2020",Red,126.5 °C,1366,"Berlin, Germany",High,674.6,Normal,0,0,0,0,0
741e6988-6467-4094-a3e4-e463fe70ef0e,"Model 3, 2019",White,127.7 °C,1442,"Shang Hai, China",Medium,621.0,Normal,0,0,0,1,0
2a28d937-0341-4ef5-ae2f-72fa44acaf65,"Model 7, 2019",Grey,126.5 °C,1488,"Shang Hai, China",Medium,809.4,Premium,0,0,0,0,0
9cc763f7-06ee-47d4-9861-889a30ca4267,"Model 3, 2019",White,126.5 °C,1523,"Berlin, Germany",Medium,668.7,Premium,0,0,0,0,0
25363b2f-90c3-479c-8f4e-02b32058c5ef,"Model 3, 2019",White,259.7 °F,1543,"New York, U.S",Medium,665.0,Premium,0,0,1,0,0
2b77dc64-5987-4451-9863-c0dbd03c6554,"Model 5, 2019",White,126.5 °C,1634,"Shang Hai, China",High,739.3,Normal,0,0,0,0,0
afd2a869-dd5e-4089-98c6-9a8e4f017d93,"Model 5, 2019",White,127.7 °C,1815,"Shang Hai, China",High,661.8,Premium,0,0,0,0,0
3e103a3b-5b6c-4ffd-9a04-8f2942f9bf4e,"Model 5, 2019",Grey,127.7 °C,1594,"Shang Hai, China",Medium,647.0,Premium,0,0,0,0,0
0443bcdf-1164-4d41-a7c2-c3f62a333c77,"Model 3, 2018",Red,127.7 °C,1452,"Berlin, Germany",High,627.6,Premium,0,0,0,0,0
5157ccbd-a6ec-4922-8269-e81d01e62886,"Model 3, 2018",White,128.9 °C,1759,"Berlin, Germany",Low,664.1,Premium,0,0,0,0,0
36687165-60cf-49e3-93c8-2208a0a9f3d5,"Model 3, 2018",Grey,264.1 °F,1408,"New York, U.S",Low,615.9,Normal,0,0,0,0,0
b607f3b5-43df-4211-82e9-5777903c09a7,"Model 3, 2018",White,264.1 °F,1483,"New York, U.S",Low,600.8,Premium,0,0,0,0,0
3d7d2e08-d089-4064-bb53-fcef639928ec,"Model 5, 2018",Blue,264.1 °F,1620,"New York, U.S",Low,675.5,Normal,0,0,0,0,0
c6952a19-d12d-4f93-9052-953dcaef23b7,"Model 5, 2018",Red,130.3 °C,1466,"Shang Hai, China",Low,737.5,Normal,0,0,0,0,0
66d2d24c-13dc-48ac-99c5-b948863c0a27,"Model 3, 2018",Red,131.7 °C,1556,"Shang Hai, China",Low,625.4,Normal,0,0,0,0,0
8d5dfc10-5a20-47f8-bd90-ffcbab9848a1,"Model 3, 2018",Blue,266.5 °F,1350,"New York, U.S",Medium,614.6,Normal,0,0,0,0,0
f135c4bc-114c-4ea4-9646-40c31e134662,"Model 3, 2018",Grey,266.5 °F,1404,"New York, U.S",High,626.7,Normal,0,0,0,0,0
7a03d2ca-3926-4e9e-9e96-a27fc821af91,"Model 5, 2017",Black,130.3 °C,1575,"Berlin, Germany",High,697.9,None,0,0,0,0,0
e6fbd77f-4a0c-4c94-ad28-e0b01f720c19,"Model 3, 2017",Grey,128.9 °C,1639,"Shang Hai, China",Low,673.6,Normal,0,0,0,0,0
d9ddb205-4311-4382-bc8c-cc3e74c0b582,"Model 5, 2017",Blue,128.9 °C,1473,"Shang Hai, China",Low,714.1,Premium,0,0,0,0,0
0c5220bb-6a32-49f1-838a-dbc0c65391d8,"Model 3, 2017",White,128.9 °C,1481,"Shang Hai, China",Medium,680.3,Normal,0,0,0,0,0
c342448c-8e3f-4765-ac66-a5957103c2c4,"Model 3, 2017",Grey,266.5 °F,1294,"New York, U.S",Medium,640.9,None,0,0,0,0,0
2d753a89-ef76-4c08-98e3-8c842feb9776,"Model 5, 2017",Blue,128.9 °C,1630,"Shang Hai, China",Medium,667.6,Normal,0,0,0,0,0
a8fc0d30-243a-4e4c-accb-f42dd8d3c181,"Model 5, 2017",White,128.9 °C,1624,"Shang Hai, China",Medium,665.8,Normal,0,0,0,0,0
7641d7bf-ed71-49d8-bbaf-1334329e972c,"Model 5, 2016",White,264.1 °F,1437,"New York, U.S",High,651.3,None,0,0,0,0,0
10e40953-5f4f-4977-8777-1525a8a17383,"Model 5, 2016",Black,127.7 °C,1514,"Shang Hai, China",Medium,707.8,Normal,0,0,0,0,0
afcefd15-11d3-4341-9502-68567bb7e630,"Model 5, 2016",White,130.3 °C,1694,"Shang Hai, China",Medium,679.4,Normal,0,0,0,0,0
df54d797-fd00-4307-b069-6d4f6b5cd831,"Model 3, 2016",White,130.3 °C,1564,"Shang Hai, China",High,632.2,Normal,0,0,0,0,0
7cb467d6-7ac0-41b3-ad6a-623b68732701,"Model 5, 2016",Red,128.9 °C,1514,"Shang Hai, China",High,685.1,Premium,0,0,0,0,0
b5a991fd-2c9a-4f59-8607-9780b152d8fd,"Model 5, 2016",White,130.3 °C,1500,"Shang Hai, China",Low,650.5,Normal,0,0,0,0,0
e2ca8e47-021d-4716-b762-02dfa97ec078,"Model 3, 2016",White,130.3 °C,1615,"Berlin, Germany",Medium,635.9,None,0,0,0,0,0
